X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150,X151,X152,X153,X154,X155,X156,X157,X158,X159,X160,X161,X162,X163,X164,X165,X166,X167,X168,X169,X170,X171,X172,X173,X174,X175,X176,X177,X178,X179,X180,X181,X182,X183,X184,X185,X186,X187,X188,X189,X190,X191,X192,X193,X194,X195,X196,X197,X198,X199,X200,X201,X202,X203,X204,X205,X206,X207,X208,X209
0,-11,-9,-14,-14,-12,-16,-17,-19,-17,-16,-14,-14,-16,-16,-19,-17,-19,-17,-20,-20,-19,-22,-20,-17,-22,-17,-22,-19,-19,-19,-20,-20,-19,-19,-17,-20,-19,-17,-11,-12,-16,-11,-11,-11,-9,-4,0,3,12,30,41,43,44,49,46,56,73,88,100,121,136,166,161,155,174,205,248,286,299,336,387,440,501,554,579,616,695,760,816,877,946,1012,1070,1108,1140,1174,1204,1239,1268,1284,1292,1307,1316,1319,1318,1302,1275,1255,1230,1201,1167,1140,1095,1033,975,897,802,722,668,619,570,498,422,358,312,267,211,158,107,60,27,-6,-12,-9,-16,-28,-33,-44,-30,1,-11,-9,-1,-17,-20,-6,-16,-83,-57,-62,-52,-11,-1,-22,-41,-35,-8,-25,-28,-32,-54,-64,-51,-20,-6,-25,-48,-56,-54,-46,-33,-40,-48,-51,-57,-56,-54,-51,-43,-38,-36,-33,-35,-22,-30,-33,-28,-20,-16,-20,-30,-27,-22,-19,-14,-14,-20,-27,-25,-20,-20,-12,-9,-16,-22,-24,-28,-30,-35,-30,-27,-27,-32,-30,-33,-38,-27,-25
0,-9,-14,-17,-17,-22,-14,-16,-12,-12,-14,-16,-14,-16,-16,-14,-16,-17,-19,-19,-19,-22,-17,-19,-16,-17,-17,-17,-16,-17,-16,-17,-16,-16,-16,-16,-14,-16,-17,-14,-14,-11,-12,-8,-4,-8,-3,1,8,14,30,41,43,51,54,54,64,80,89,108,121,134,169,171,161,177,205,251,286,305,338,386,448,517,567,594,634,708,781,839,901,967,1028,1084,1127,1159,1195,1222,1259,1289,1305,1316,1332,1339,1344,1337,1315,1294,1273,1252,1222,1195,1164,1111,1050,994,925,837,735,684,634,592,530,437,358,307,269,227,185,113,60,33,0,-16,-9,-17,-28,-27,-46,-41,-3,-9,-16,-6,-1,-17,-12,-8,-75,-72,-57,-43,-27,0,-12,-28,-35,-12,-30,-32,-30,-51,-57,-68,-22,-6,-27,-43,-54,-57,-51,-35,-27,-38,-48,-54,-57,-56,-52,-46,-40,-25,-32,-32,-19,-27,-28,-30,-19,-3,-11,-22,-24,-25,-16,-11,-12,-11,-16,-19,-20,-20,-20,-16,-11,-12,-16,-19,-27,-33,-30,-24,-22,-25,-28,-33,-38,-30,-22
1,-9,-14,-12,-14,-17,-16,-17,-16,-14,-17,-19,-16,-16,-17,-19,-20,-20,-17,-16,-17,-19,-19,-20,-24,-17,-20,-20,-22,-17,-16,-22,-14,-19,-16,-12,-16,-16,-11,-11,-11,-6,-4,-6,-8,-3,-4,1,11,19,30,41,41,48,49,56,64,83,91,108,123,144,173,161,158,179,203,254,281,301,342,390,451,506,547,576,624,693,757,810,871,943,1012,1066,1103,1137,1177,1211,1249,1273,1283,1300,1315,1328,1328,1319,1297,1286,1267,1241,1215,1180,1135,1081,1018,962,889,791,719,669,626,579,506,418,358,313,273,222,158,94,56,19,-8,-16,-1,-20,-28,-32,-48,-41,-1,-4,-9,-1,-4,-22,-12,-32,-73,-70,-54,-48,-9,3,-24,-43,-30,-9,-30,-38,-41,-64,-57,-33,-3,-16,-49,-54,-49,-56,-57,-41,-46,-41,-40,-54,-65,-56,-41,-35,-36,-40,-43,-36,-27,-25,-32,-28,-20,-22,-24,-22,-20,-20,-25,-19,-16,-24,-27,-25,-22,-16,-12,-14,-17,-17,-12,-25,-32,-35,-30,-25,-22,-28,-32,-28,-28,-32,-24
1,-12,-14,-12,-14,-24,-19,-17,-14,-14,-16,-14,-14,-11,-16,-16,-14,-16,-14,-16,-14,-14,-17,-12,-16,-12,-14,-16,-19,-16,-16,-17,-16,-11,-9,-8,-12,-14,-9,-9,-6,-3,-1,0,3,4,1,6,9,16,28,38,48,43,54,56,51,67,80,89,108,126,137,163,164,158,181,203,241,289,320,362,411,466,539,587,632,682,746,818,884,946,1010,1071,1113,1145,1175,1212,1244,1275,1294,1307,1313,1318,1319,1316,1307,1291,1273,1251,1217,1179,1150,1108,1055,998,916,824,760,720,664,616,538,464,402,355,304,248,185,124,83,43,4,-6,-4,-19,-35,-44,-38,-27,-25,-14,-12,-24,-16,-16,-12,-30,-84,-84,-32,-32,-11,3,-20,-36,-30,-14,-17,-20,-52,-68,-75,-35,-6,-8,-32,-54,-56,-52,-46,-30,-40,-40,-38,-56,-59,-48,-36,-36,-36,-41,-32,-32,-27,-20,-30,-30,-12,-11,-6,-22,-16,-11,-8,-8,-11,-17,-17,-16,-9,-11,-9,-12,-11,-8,-12,-19,-19,-16,-14,-14,-17,-17,-24,-28,-28,-25,-24
0,-8,-14,-11,-14,-9,-9,-9,-9,-8,-9,-9,-12,-14,-9,-14,-16,-14,-12,-16,-14,-16,-12,-14,-14,-14,-16,-11,-12,-16,-12,-9,-11,-9,-8,-9,-8,-4,-8,-9,-9,-8,-4,-1,0,3,3,8,9,17,28,40,43,43,51,54,57,65,80,96,110,129,145,161,156,166,189,214,249,285,325,370,418,477,538,586,639,698,770,837,898,975,1034,1095,1134,1166,1203,1246,1276,1297,1316,1324,1334,1344,1340,1335,1324,1302,1281,1255,1231,1201,1170,1124,1060,997,916,842,781,720,661,592,523,462,414,350,301,238,181,132,89,41,9,4,4,-8,-28,-40,-38,-24,-8,-11,-17,-14,-19,-20,-12,-20,-80,-73,-51,-41,-4,14,-12,-41,-46,-24,9,-1,-33,-62,-72,-43,-9,9,-33,-43,-44,-46,-33,-38,-41,-41,-32,-33,-46,-41,-38,-41,-40,-36,-32,-38,-24,-20,-35,-22,-9,-6,-3,-11,-12,-14,-6,0,-1,-9,-12,-12,-11,-6,-17,-9,-6,-3,-12,-14,-17,-22,-12,-4,-9,-16,-19,-22,-20,-11,-9
1,-14,-16,-17,-19,-16,-17,-14,-16,-16,-17,-16,-16,-16,-17,-14,-16,-16,-16,-14,-16,-19,-17,-17,-16,-19,-17,-17,-19,-19,-24,-20,-19,-17,-16,-14,-16,-16,-16,-11,-14,-9,-17,-6,-6,-4,-1,1,6,14,28,43,46,44,49,48,56,70,84,99,118,131,163,160,150,169,197,241,269,281,318,366,427,482,531,560,599,672,738,796,852,917,978,1034,1065,1098,1135,1171,1206,1233,1246,1259,1268,1279,1279,1275,1259,1243,1225,1198,1166,1126,1090,1049,998,935,868,781,700,653,597,552,480,406,334,297,265,213,155,94,51,19,-11,-17,-9,-3,-19,-32,-51,-30,-9,-14,-6,-1,-24,-32,-9,-19,-52,-43,-65,-54,-24,-16,-16,-22,-32,-20,-12,-30,-30,-44,-48,-59,-24,-8,-25,-38,-48,-54,-56,-49,-38,-32,-32,-35,-48,-54,-48,-40,-32,-40,-40,-30,-22,-24,-28,-24,-22,-20,-17,-16,-20,-19,-19,-12,-9,-19,-17,-17,-17,-16,-16,-12,-12,-16,-14,-16,-19,-20,-22,-28,-22,-20,-17,-20,-25,-32,-33
1,-9,-16,-14,-16,-16,-19,-17,-16,-14,-16,-17,-17,-17,-17,-19,-17,-19,-17,-17,-19,-20,-19,-20,-20,-17,-20,-19,-19,-17,-20,-17,-12,-16,-19,-17,-24,-14,-14,-16,-12,-11,-9,-4,-4,-3,-1,1,4,17,28,40,46,52,57,57,59,75,91,110,124,136,169,171,158,176,203,248,280,297,321,366,429,486,541,570,602,663,743,805,867,928,988,1047,1087,1124,1156,1188,1218,1260,1281,1293,1305,1313,1318,1313,1292,1273,1250,1228,1197,1170,1137,1088,1028,972,906,811,715,667,618,576,514,433,349,304,262,217,174,115,59,28,1,-19,-14,-6,-24,-30,-46,-49,-11,-12,-16,0,-8,-22,-20,-12,-64,-56,-64,-44,-32,-6,-8,-22,-30,-20,-20,-40,-35,-40,-44,-60,-20,-11,-24,-36,-43,-62,-56,-41,-25,-33,-40,-52,-62,-56,-52,-48,-40,-35,-35,-33,-24,-25,-33,-28,-22,-8,-11,-16,-22,-20,-14,-16,-19,-12,-11,-14,-17,-20,-25,-24,-16,-9,-9,-9,-14,-25,-30,-27,-27,-30,-24,-28,-35,-33,-28
0,-8,-12,-16,-16,-16,-12,-14,-16,-16,-17,-12,-9,-12,-14,-14,-17,-20,-16,-17,-17,-19,-19,-19,-20,-19,-19,-22,-19,-19,-17,-20,-17,-19,-17,-14,-14,-17,-14,-14,-11,-9,-8,-9,-6,-4,-1,-1,4,16,28,41,43,49,56,54,57,75,92,110,124,142,169,168,163,177,204,254,289,309,339,381,437,501,557,586,626,688,755,813,872,941,1002,1071,1117,1153,1183,1221,1253,1285,1298,1319,1332,1342,1342,1335,1317,1292,1269,1244,1213,1188,1148,1106,1047,989,917,823,746,699,648,600,518,433,365,318,283,232,179,118,73,40,3,-9,-9,-6,-30,-30,-40,-40,-8,-6,-17,-3,-4,-11,-9,-33,-70,-62,-48,-43,-6,-9,-30,-40,-30,-16,-22,-22,-25,-40,-57,-33,-11,-16,-40,-56,-62,-51,-28,-19,-32,-49,-52,-51,-51,-49,-49,-46,-40,-32,-36,-28,-19,-28,-27,-30,-14,-3,-12,-25,-28,-16,-17,-16,-11,-14,-20,-17,-16,-22,-17,-6,-4,-11,-20,-20,-25,-27,-28,-30,-25,-27,-27,-30,-32,-28,-22
-1,-14,-16,-16,-17,-16,-14,-14,-14,-16,-17,-14,-16,-17,-17,-16,-19,-17,-14,-17,-16,-19,-17,-16,-22,-17,-16,-19,-22,-24,-22,-19,-19,-19,-16,-19,-16,-17,-16,-16,-14,-11,-6,-8,-6,-9,-6,0,6,16,28,40,40,49,51,46,54,70,86,102,120,134,160,157,153,171,205,245,273,291,326,374,437,490,535,563,618,709,773,823,874,935,991,1055,1092,1132,1169,1208,1246,1272,1283,1296,1307,1320,1324,1316,1297,1278,1260,1240,1211,1172,1142,1086,1023,954,871,788,720,676,628,581,503,424,352,309,269,214,166,104,56,25,-9,-14,-4,-12,-25,-28,-48,-25,-4,-8,-8,4,-12,-19,-4,-19,-68,-56,-62,-48,-17,3,-25,-38,-33,-12,-12,-25,-32,-57,-64,-56,-22,-1,-30,-43,-51,-56,-49,-48,-49,-43,-41,-44,-52,-52,-52,-36,-35,-30,-30,-30,-22,-22,-22,-27,-22,-20,-17,-20,-25,-24,-22,-16,-6,-16,-22,-22,-19,-12,-14,-12,-14,-19,-19,-19,-27,-33,-27,-27,-20,-24,-25,-28,-30,-27,-20
3,-9,-12,-12,-16,-11,-14,-12,-11,-14,-19,-17,-19,-17,-17,-19,-20,-22,-22,-17,-17,-17,-19,-20,-22,-22,-19,-19,-17,-19,-20,-20,-30,-19,-22,-20,-17,-17,-20,-22,-16,-19,-9,-11,-9,-11,-8,-6,3,12,28,40,41,46,51,49,52,67,83,102,121,131,161,168,160,169,201,241,281,304,336,387,443,496,550,584,618,691,767,819,875,936,999,1061,1109,1141,1173,1209,1239,1274,1297,1309,1319,1329,1334,1327,1316,1289,1265,1244,1215,1183,1153,1103,1039,975,912,827,743,683,622,578,510,440,365,321,273,222,174,116,73,38,1,-12,-14,-8,-20,-28,-38,-36,-9,-4,-11,-1,-4,-14,-8,0,-41,-64,-62,-46,-36,-6,-6,-28,-32,-19,-11,-33,-28,-43,-46,-51,-25,-6,-19,-36,-49,-60,-62,-41,-25,-38,-36,-43,-54,-54,-52,-43,-41,-36,-35,-35,-27,-17,-27,-35,-24,-22,-11,-16,-27,-30,-24,-14,-8,-11,-24,-30,-19,-12,-12,-16,-19,-17,-14,-17,-30,-33,-32,-28,-24,-22,-25,-30,-28,-32,-27
1,-9,-11,-16,-14,-17,-16,-17,-17,-14,-14,-16,-16,-17,-17,-17,-19,-16,-16,-16,-20,-22,-22,-19,-20,-20,-22,-19,-17,-19,-17,-17,-17,-17,-17,-16,-19,-16,-14,-14,-12,-12,-8,-8,-6,-6,-4,0,6,12,28,36,43,49,52,57,60,78,94,110,126,140,174,168,160,177,206,251,289,310,342,390,445,506,563,592,635,703,773,831,892,951,1013,1084,1127,1170,1207,1239,1270,1300,1324,1335,1347,1356,1359,1353,1337,1313,1294,1275,1241,1209,1169,1118,1060,1002,929,844,751,696,639,589,515,437,373,326,278,235,182,124,70,38,3,-12,-8,1,-24,-38,-46,-54,-24,-1,-12,-8,-9,-25,-20,1,-52,-56,-56,-59,-41,-6,-11,-25,-22,-20,-14,-33,-36,-44,-48,-57,-33,-6,-24,-35,-46,-64,-60,-43,-28,-35,-32,-41,-56,-60,-56,-48,-43,-30,-36,-35,-24,-24,-33,-33,-25,-28,-4,-11,-22,-27,-19,-14,-11,-20,-17,-19,-16,-14,-17,-19,-14,-8,-11,-19,-25,-27,-28,-30,-28,-32,-30,-30,-35,-35,-28
0,-8,-12,-14,-14,-17,-14,-16,-14,-16,-14,-20,-16,-17,-14,-19,-19,-17,-14,-16,-17,-20,-16,-17,-16,-17,-19,-24,-20,-19,-19,-16,-16,-14,-19,-16,-17,-14,-14,-9,-9,-11,-9,-6,-4,-4,-1,1,4,12,28,41,46,51,52,54,56,73,86,107,124,140,164,158,153,177,206,249,277,297,329,384,445,499,547,574,622,701,763,818,875,944,1004,1060,1093,1133,1172,1202,1236,1261,1276,1290,1305,1313,1318,1309,1290,1273,1257,1234,1202,1170,1135,1080,1024,967,898,811,717,667,622,576,512,424,349,305,269,221,169,99,48,20,-8,-19,-8,-12,-27,-27,-44,-43,-9,-11,-11,0,-6,-27,-11,-17,-75,-60,-57,-54,-25,-1,-16,-32,-30,-12,-32,-32,-27,-36,-40,-51,-20,-17,-28,-36,-51,-57,-54,-41,-40,-38,-35,-38,-56,-52,-52,-46,-41,-36,-38,-28,-22,-20,-32,-33,-25,-19,-4,-4,-20,-33,-22,-12,-6,-14,-17,-12,-16,-22,-20,-14,-12,-12,-9,-19,-22,-24,-25,-25,-24,-20,-22,-28,-35,-41,-44
1,-9,-12,-14,-16,-14,-17,-17,-12,-11,-11,-12,-16,-17,-16,-16,-20,-16,-17,-20,-20,-17,-19,-17,-19,-17,-20,-17,-16,-17,-16,-22,-17,-19,-20,-17,-17,-16,-12,-12,-16,-14,-12,-8,-6,-4,-4,0,4,12,27,41,46,51,57,54,57,72,83,104,123,134,168,173,158,171,201,249,283,302,333,376,435,491,552,581,613,672,741,807,881,942,1002,1057,1095,1132,1163,1196,1228,1265,1286,1300,1315,1318,1324,1320,1299,1276,1254,1232,1201,1171,1143,1091,1031,972,902,818,728,666,620,567,491,410,352,306,257,217,165,107,60,30,-4,-19,-16,-3,-25,-28,-48,-48,-8,-8,-11,-1,-9,-20,-20,-3,-62,-60,-62,-49,-14,0,-17,-38,-28,-17,-32,-25,-28,-33,-41,-56,-17,-14,-32,-38,-54,-59,-51,-38,-41,-41,-33,-44,-52,-51,-51,-48,-41,-35,-40,-28,-24,-22,-27,-33,-27,-22,-12,-9,-19,-24,-24,-16,-12,-11,-14,-14,-17,-27,-22,-16,-12,-9,-9,-14,-20,-27,-27,-25,-20,-20,-25,-32,-40,-38,-30
1,-8,-12,-14,-17,-17,-19,-16,-19,-16,-16,-16,-22,-17,-17,-19,-22,-20,-22,-22,-20,-20,-20,-24,-19,-20,-19,-22,-20,-20,-20,-19,-19,-19,-17,-19,-19,-17,-17,-19,-14,-12,-11,-11,-9,-4,-3,0,3,14,27,36,41,52,54,52,54,70,86,107,126,132,164,171,158,176,203,243,286,307,339,382,435,498,557,591,634,704,773,826,885,944,1009,1074,1121,1159,1190,1220,1252,1282,1311,1321,1334,1337,1338,1335,1318,1294,1270,1250,1223,1191,1153,1103,1039,985,920,832,741,685,634,584,515,440,371,317,270,225,177,116,68,35,0,-11,-11,-9,-27,-27,-40,-41,-8,-3,-17,-6,-1,-11,-9,-1,-81,-68,-59,-43,-19,4,-19,-40,-40,-9,-22,-32,-24,-36,-48,-67,-11,-8,-32,-43,-54,-64,-49,-32,-27,-38,-44,-43,-60,-57,-51,-44,-43,-40,-36,-30,-24,-20,-25,-33,-32,-17,-9,-11,-20,-28,-20,-14,-14,-20,-24,-24,-17,-19,-17,-20,-14,-8,-12,-16,-25,-27,-28,-32,-27,-24,-25,-30,-35,-32,-36
-1,-12,-17,-19,-19,-16,-14,-16,-16,-17,-16,-16,-14,-17,-17,-19,-19,-19,-19,-17,-17,-20,-17,-16,-19,-17,-20,-17,-24,-24,-22,-19,-20,-19,-16,-17,-17,-19,-16,-16,-14,-14,-12,-11,-11,-9,-6,-1,1,9,27,40,41,44,49,46,51,70,86,105,121,131,166,171,158,176,206,238,280,304,339,387,435,487,543,576,618,687,753,802,865,929,983,1051,1097,1129,1166,1197,1224,1248,1283,1299,1312,1320,1322,1318,1302,1280,1259,1238,1213,1182,1147,1086,1017,958,889,806,724,671,620,578,522,448,362,304,259,211,166,118,67,32,-1,-14,-9,-9,-24,-28,-41,-27,-4,-4,-9,0,-11,-19,-8,-4,-70,-51,-60,-49,-22,1,-14,-35,-32,-22,-14,-33,-38,-38,-44,-49,-24,-11,-38,-44,-59,-57,-46,-36,-36,-41,-46,-54,-52,-48,-49,-44,-35,-40,-32,-36,-20,-28,-25,-27,-22,-12,-14,-25,-28,-25,-19,-14,-16,-17,-19,-22,-22,-22,-19,-16,-12,-16,-19,-17,-19,-24,-32,-28,-27,-28,-32,-32,-32,-28,-19
-1,-11,-16,-16,-19,-16,-16,-16,-19,-16,-16,-17,-19,-19,-19,-17,-19,-17,-16,-17,-17,-16,-16,-19,-17,-17,-19,-19,-20,-25,-22,-22,-24,-20,-19,-20,-20,-17,-19,-22,-16,-12,-12,-9,-9,-8,-3,-3,3,12,27,38,40,48,48,46,51,70,88,104,121,131,160,171,158,165,203,249,293,310,346,392,443,501,565,599,636,714,777,834,903,974,1035,1097,1139,1174,1209,1235,1262,1293,1307,1320,1334,1342,1345,1345,1328,1304,1285,1262,1237,1206,1174,1121,1059,1003,951,868,753,693,644,607,548,471,371,312,267,227,182,128,70,35,1,-8,-4,-14,-25,-28,-41,-30,4,-6,-11,-1,-8,-11,-8,-1,-70,-65,-54,-49,-35,8,-3,-33,-48,-16,-24,-33,-30,-32,-41,-48,-17,-8,-30,-46,-51,-48,-46,-35,-24,-43,-52,-60,-57,-51,-46,-36,-32,-25,-40,-32,-17,-27,-27,-27,-12,-11,-22,-27,-25,-20,-17,-16,-19,-19,-12,-17,-22,-20,-17,-11,-3,-9,-20,-24,-25,-36,-25,-25,-28,-28,-28,-32,-28,-28,-24
0,-9,-12,-14,-17,-17,-20,-16,-16,-17,-16,-12,-16,-17,-14,-16,-16,-17,-17,-17,-17,-16,-25,-19,-17,-16,-19,-19,-19,-17,-24,-20,-20,-14,-19,-16,-17,-14,-16,-14,-9,-12,-8,-4,-6,-4,-1,-1,3,16,27,40,41,49,56,54,57,73,84,102,123,137,166,158,157,174,205,254,286,309,342,394,451,507,551,581,628,709,769,818,874,938,999,1062,1099,1132,1166,1196,1235,1262,1281,1291,1304,1313,1316,1316,1300,1275,1256,1232,1203,1174,1137,1087,1031,967,887,799,732,685,634,583,501,419,363,307,259,209,152,97,57,27,-3,-8,-4,-17,-28,-30,-40,-28,1,-3,-11,0,-16,-17,-9,-16,-72,-57,-57,-43,-8,1,-14,-36,-44,-24,-11,-28,-36,-44,-56,-41,-12,-6,-32,-48,-52,-52,-49,-40,-38,-43,-40,-49,-64,-54,-38,-33,-36,-35,-38,-27,-30,-22,-28,-35,-17,-20,-8,-12,-25,-24,-22,-17,-12,-19,-25,-17,-20,-19,-17,-14,-9,-9,-12,-19,-24,-25,-28,-30,-30,-30,-32,-32,-28,-25,-25
0,-11,-12,-12,-16,-16,-14,-17,-17,-17,-16,-17,-19,-16,-16,-16,-17,-17,-14,-14,-14,-17,-16,-14,-19,-19,-20,-17,-19,-22,-17,-19,-17,-16,-17,-17,-17,-14,-17,-20,-16,-11,-8,-11,-11,-6,-3,4,6,11,25,38,41,40,43,44,49,59,70,83,99,112,126,168,171,161,173,193,233,286,321,360,397,448,511,565,610,663,730,805,861,911,957,1020,1086,1126,1161,1188,1212,1238,1265,1287,1299,1304,1300,1300,1294,1268,1254,1230,1199,1167,1138,1092,1033,975,919,841,738,672,608,567,498,426,349,309,267,219,185,131,84,46,14,-9,-12,-1,-17,-28,-30,-44,-30,-1,-1,-4,-8,-16,-16,-9,-38,-64,-65,-51,-43,-11,-9,-27,-27,-24,-14,-22,-27,-22,-51,-64,-49,-9,-11,-35,-52,-64,-52,-44,-27,-35,-40,-44,-44,-52,-51,-40,-36,-38,-35,-30,-28,-27,-25,-36,-20,-22,-20,-19,-19,-20,-17,-16,-9,-8,-17,-19,-17,-20,-17,-12,-20,-19,-17,-19,-25,-28,-28,-25,-19,-17,-22,-27,-36,-35,-30
-1,-11,-12,-16,-17,-16,-14,-16,-14,-17,-16,-17,-17,-16,-16,-19,-17,-19,-19,-19,-16,-17,-22,-20,-20,-19,-20,-20,-16,-20,-22,-14,-14,-16,-16,-14,-14,-12,-14,-16,-12,-17,-12,-12,-9,-8,-1,1,6,11,25,40,48,43,49,48,51,57,73,86,102,120,136,164,163,155,176,203,251,291,318,360,405,458,520,566,616,671,746,807,859,917,976,1037,1085,1122,1154,1188,1218,1242,1269,1289,1298,1305,1310,1305,1298,1274,1252,1228,1202,1173,1138,1082,1020,964,900,813,723,667,616,563,496,427,366,310,264,217,177,128,80,40,3,-12,-9,-4,-25,-28,-32,-35,-16,0,-6,-3,-11,-17,-9,-4,-54,-81,-62,-52,-27,11,-12,-41,-41,-17,-24,-27,-27,-46,-60,-52,-30,-6,-32,-43,-52,-49,-49,-40,-41,-41,-41,-51,-56,-52,-48,-40,-40,-36,-35,-32,-22,-19,-22,-25,-25,-20,-14,-17,-17,-12,-14,-12,-14,-20,-22,-17,-17,-16,-17,-17,-22,-25,-24,-24,-22,-24,-25,-24,-20,-24,-27,-30,-27,-20,-19
0,-11,-14,-14,-12,-16,-12,-11,-12,-17,-12,-12,-14,-12,-11,-12,-17,-16,-17,-14,-17,-14,-19,-17,-16,-17,-14,-16,-19,-17,-17,-16,-14,-16,-9,-11,-12,-12,-16,-12,-9,-12,-12,-11,-9,-6,0,4,9,12,25,41,44,43,46,51,57,57,73,83,100,115,137,172,161,158,177,203,251,291,317,361,405,462,517,566,618,682,747,808,863,924,984,1048,1098,1130,1164,1197,1221,1247,1273,1290,1305,1310,1308,1308,1300,1277,1255,1233,1204,1170,1141,1093,1032,981,924,845,736,679,621,570,496,417,361,315,273,225,179,121,67,40,1,-20,-12,-6,-28,-35,-35,-38,-22,0,-6,-6,-9,-11,-11,-12,-56,-88,-67,-44,-20,6,-17,-41,-51,-22,-16,-25,-35,-40,-57,-48,-27,-6,-24,-44,-44,-54,-54,-49,-32,-38,-35,-40,-57,-56,-43,-40,-36,-38,-40,-36,-35,-20,-24,-32,-24,-17,-17,-17,-19,-17,-14,-8,-6,-14,-22,-24,-19,-16,-14,-16,-16,-20,-24,-22,-25,-24,-25,-22,-20,-24,-24,-32,-27,-17,-14
0,-12,-16,-17,-17,-17,-16,-14,-16,-12,-16,-17,-12,-16,-14,-16,-16,-17,-17,-20,-19,-17,-17,-19,-17,-20,-20,-22,-20,-22,-19,-20,-16,-17,-17,-17,-16,-14,-14,-11,-17,-14,-16,-9,-11,-8,-4,0,4,14,25,33,32,38,36,43,52,62,73,83,99,112,132,168,164,160,179,203,248,291,323,369,409,459,525,571,626,687,759,826,885,940,994,1058,1119,1156,1191,1220,1244,1273,1300,1321,1329,1329,1334,1334,1322,1306,1282,1263,1236,1199,1167,1122,1063,1005,943,864,755,691,638,600,538,467,384,333,291,241,200,140,88,48,14,-6,-9,4,-20,-33,-32,-43,-41,-4,-3,-8,-8,-9,-16,-9,-20,-83,-76,-57,-36,-14,8,-24,-44,-32,-3,-14,-25,-36,-62,-60,-52,-17,-3,-9,-43,-48,-56,-52,-46,-33,-33,-43,-44,-56,-57,-43,-32,-32,-41,-41,-28,-28,-27,-30,-17,-14,-16,-17,-20,-22,-19,-16,-14,-11,-14,-22,-28,-25,-20,-16,-12,-16,-16,-19,-14,-17,-22,-28,-28,-28,-25,-27,-32,-32,-25
-1,-16,-17,-19,-16,-16,-17,-14,-14,-14,-16,-16,-17,-14,-19,-16,-17,-19,-17,-19,-17,-19,-16,-17,-17,-19,-19,-14,-20,-20,-17,-19,-17,-17,-17,-16,-24,-12,-14,-9,-12,-14,-3,-1,-1,-3,-6,0,3,9,25,43,49,46,49,56,48,60,81,92,112,128,150,158,153,160,177,225,261,291,321,368,421,486,547,589,635,695,773,840,901,973,1032,1085,1127,1161,1199,1239,1269,1298,1321,1335,1340,1348,1349,1348,1340,1319,1303,1277,1253,1220,1186,1137,1079,1016,938,842,770,725,677,634,566,491,414,358,315,257,203,142,92,51,12,-3,-8,-6,-28,-40,-36,-33,-24,-3,-9,-17,-12,-16,-16,-25,-75,-75,-57,-43,-14,11,-11,-33,-44,-33,-19,-35,-46,-41,-57,-52,-22,0,-20,-46,-56,-49,-46,-30,-32,-57,-54,-48,-46,-49,-43,-46,-40,-36,-41,-27,-16,-27,-30,-25,-20,-9,-11,-17,-19,-12,-9,-11,-9,-14,-17,-19,-17,-14,-16,-11,-8,-6,-12,-11,-11,-19,-25,-25,-22,-28,-28,-24,-27,-27,-25
0,-8,-12,-12,-11,-9,-6,-8,-9,-14,-14,-12,-17,-12,-16,-6,-14,-12,-11,-11,-8,-12,-9,-20,-12,-16,-14,-11,-14,-14,-14,-12,-11,-11,-11,-11,-11,-11,-12,-11,-11,-6,-3,-1,1,1,3,8,12,19,25,38,41,41,52,57,60,70,84,91,110,128,144,163,157,161,187,214,253,298,330,374,426,488,555,605,648,703,778,844,913,985,1043,1092,1137,1171,1203,1244,1270,1296,1320,1329,1334,1341,1337,1336,1321,1300,1281,1262,1235,1200,1166,1111,1059,1004,927,837,769,717,671,626,554,464,398,344,296,243,189,123,75,41,6,-3,0,-9,-33,-40,-43,-33,-12,-6,-12,-16,-27,-27,-11,-25,-75,-80,-59,-48,-24,8,-8,-43,-44,-16,0,-12,-32,-52,-70,-49,-19,11,-19,-43,-48,-46,-33,-38,-35,-38,-35,-40,-38,-48,-44,-40,-38,-35,-32,-41,-22,-19,-32,-20,-9,-3,-1,-9,-14,-8,-9,-6,-12,-11,-11,-9,-4,-6,-6,-4,-6,-12,-17,-24,-17,-22,-20,-14,-14,-17,-20,-27,-24,-19,-19
